,y,x,hr,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,transaction,positionSwitch,tradecosts,hr_memory,invest_memory,spreadmemory,spread pct ch,port rets,cum rets
2018-11-23 15:35:00,54.19797182,54.168000000000006,-0.983,0.9508278199999936,-0.41583367402589627,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,107.25595889,0.9508278199999936,-6.918030547566608e-06,-6.918030547566608e-06,0.9986616511123961
2018-11-23 15:40:00,54.22648088,54.20400000000001,-0.983,0.9439488799999936,-0.4070854578079344,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,107.25595889,0.9439488799999936,-6.413573726989781e-05,-6.413573726989781e-05,0.9985975153751262
2018-11-23 15:45:00,54.25082284,54.22396,-0.983,0.9486701599999989,-0.9922554392488271,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,107.25595889,0.9486701599999989,4.401881302322278e-05,4.401881302322278e-05,0.9986415341881495
2018-11-23 15:50:00,54.23585935999999,54.217999999999996,-0.983,0.939565359999996,-0.45541736929016935,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,107.25595889,0.939565359999996,-8.48885236235746e-05,-8.48885236235746e-05,0.9985566456645258
2018-11-23 15:55:00,54.296374639999996,54.2702,-0.983,0.9487680399999974,-1.3847511942108677,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,107.25595889,0.9487680399999974,8.580110695238362e-05,8.580110695238362e-05,0.9986424467714783
2018-11-23 16:00:00,54.302814299999994,54.27,-0.983,0.9554042999999908,-0.21440209394749898,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,107.25595889,0.9554042999999908,6.187311240021118e-05,6.187311240021118e-05,0.9987043198838785
2018-11-26 14:40:00,54.05418481,54.065999999999995,-0.982,0.9613728100000074,0.948868505927958,False,True,0.0,False,False,0.0,0.0,True,False,0.0063,-0.983,107.25595889,0.9073068100000086,-0.00044843652975318807,-0.0005071745249676188,0.9981971453589109
2018-11-26 14:45:00,54.055911720000005,54.053999999999995,-0.982,0.9748837200000082,1.9298709890917853,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,107.25595889,0.9208297200000075,0.0001260807337881136,0.0,0.9981971453589109
2018-11-26 14:50:00,54.01997401999999,54.004,-0.982,0.9880460199999987,3.267881740724464,False,False,0.0,True,False,-1.0,-1.0,True,False,0.0063,-0.982,107.05190201999999,0.9880460199999987,0.0006278851541323716,-5.884995858198766e-05,0.9981382954003288
2018-11-26 14:55:00,53.98938647999999,53.974000000000004,-0.982,0.9869184799999928,3.1833031852632727,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.05190201999999,0.9869184799999928,-1.0532647984108394e-05,1.0532647984108394e-05,0.998148828048313
2018-11-26 15:00:00,53.96191533,53.958000000000006,-0.982,0.9751593299999897,2.4090646546561847,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.05190201999999,0.9751593299999897,-0.00010984531594596288,0.00010984531594596288,0.998258673364259
2018-11-26 15:05:00,53.99458554,53.972,-0.982,0.9940815400000034,1.3809354556727402,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.05190201999999,0.9940815400000034,0.00017675734520325068,-0.00017675734520325068,0.9980819160190557
2018-11-26 15:10:00,53.9580596,53.93800000000001,-0.982,0.9909435999999872,2.186868426604326,False,False,0.0,True,False,-1.0,-1.0,False,False,0.0,-0.982,107.05190201999999,0.9909435999999872,-2.931232365614549e-05,2.931232365614549e-05,0.9981112283427118
2018-11-26 15:15:00,54.020815549999995,53.993959999999994,-0.982,0.9987468300000018,1.7269960629935526,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.05190201999999,0.9987468300000018,7.289202576294959e-05,-7.289202576294959e-05,0.9980383363169489
2018-11-26 15:20:00,54.005417969999996,53.98,-0.983,0.9430779699999974,1.8382988466439945,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.05190201999999,0.9970579700000002,-1.5776085881090155e-05,1.5776085881090155e-05,0.9980541124028299
2018-11-26 15:25:00,53.98639641,53.948,-0.983,0.9555124099999972,-0.9264308844411323,False,False,0.0,False,True,0.0,0.0,True,False,0.0063,-0.982,107.05190201999999,1.0094604099999955,0.0001158544571929069,-0.00017470441577489455,0.9978794079870551
2018-11-26 15:30:00,53.9602159,53.93001999999999,-0.983,0.9470062400000074,-0.33236297442525037,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0009362600000102,-7.962632927710871e-05,-0.0,0.9978794079870551
2018-11-26 15:35:00,53.97262819,53.937,-0.983,0.9525571900000074,-0.7547909390210754,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.006494190000005,5.191808734940987e-05,0.0,0.9978794079870551
2018-11-26 15:40:00,53.9881088,53.958000000000006,-0.983,0.9473947999999979,-0.49581897677072123,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0013527999999923,-4.8027077548348933e-05,-0.0,0.9978794079870551
2018-11-26 15:45:00,53.975993224999996,53.95,-0.983,0.9431432249999929,-0.7856459527684291,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9970932249999933,-3.9789811480445856e-05,-0.0,0.9978794079870551
2018-11-26 15:50:00,53.992512469999994,53.956,-0.983,0.9537644699999888,-0.9650739686926001,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0077204699999953,9.927189334773864e-05,0.0,0.9978794079870551
2018-11-26 15:55:00,54.01962939,53.988000000000014,-0.983,0.9494253899999876,-0.4391763387773729,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0034133899999844,-4.023356819205536e-05,-0.0,0.9978794079870551
2018-11-26 16:00:00,53.99274375,53.97,-0.983,0.9402337500000044,-0.6804935684608592,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.994203750000004,-8.602967183394626e-05,-0.0,0.9978794079870551
2018-11-27 14:40:00,54.341127674999996,54.32875,-0.983,0.9359664249999966,-1.1063159941598635,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.990295175,-3.651102807378292e-05,-0.0,0.9978794079870551
2018-11-27 14:45:00,54.307825730000005,54.289,-0.983,0.9417387300000044,-1.2962394339751735,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9960277300000016,5.3549305447469745e-05,0.0,0.9978794079870551
2018-11-27 14:50:00,54.34986841,54.3278,-0.983,0.9456410099999957,-0.9780090291078685,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9999688099999986,3.6814665836210464e-05,0.0,0.9978794079870551
2018-11-27 14:55:00,54.312652230000005,54.306000000000004,-0.983,0.9298542300000037,-0.7535482189050424,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9841602300000005,-0.00014767210765713096,-0.0,0.9978794079870551
2018-11-27 15:00:00,54.29328961,54.275999999999996,-0.982,0.9942576100000053,-1.362308324758191,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9942576100000053,9.432228488680541e-05,0.0,0.9978794079870551
2018-11-27 15:05:00,54.2638626,54.246,-0.982,0.9942905999999994,1.4590130601464681,False,True,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9942905999999994,3.0816827512183714e-07,0.0,0.9978794079870551
2018-11-27 15:10:00,54.19911020999999,54.18302,-0.982,0.9913845699999939,1.4203983444991632,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9913845699999939,-2.714599129179904e-05,-0.0,0.9978794079870551
2018-11-27 15:15:00,54.25177116,54.24400000000001,-0.982,0.9841631599999943,1.2717738394364373,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9841631599999943,-6.745709196881443e-05,-0.0,0.9978794079870551
2018-11-27 15:20:00,54.28490547,54.274,-0.982,0.9878374699999952,0.9342228427828491,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9878374699999952,3.4322697034514195e-05,0.0,0.9978794079870551
2018-11-27 15:25:00,54.301137749999995,54.293000000000006,-0.982,0.9854117499999901,1.1185366797050733,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9854117499999901,-2.265928913203136e-05,-0.0,0.9978794079870551
2018-11-27 15:30:00,54.29366828,54.27401999999999,-0.982,0.9965806400000048,1.0424893096026637,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9965806400000048,0.00010433154189010123,0.0,0.9978794079870551
2018-11-27 15:35:00,54.22719980000001,54.208000000000006,-0.982,0.9949438000000015,1.5372950281455924,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9949438000000015,-1.529015336595795e-05,-0.0,0.9978794079870551
2018-11-27 15:40:00,54.166082599999996,54.15,-0.982,0.9907825999999957,1.31047513757308,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9907825999999957,-3.88708647066199e-05,-0.0,0.9978794079870551
2018-11-27 15:45:00,54.22498061,54.193999999999996,-0.983,0.9522786100000076,1.0343636138846548,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.00647261000001,0.00014656451407171696,0.0,0.9978794079870551
2018-11-27 15:50:00,54.1963219,54.16400000000001,-0.983,0.9531098999999941,-0.5443731304242017,False,False,0.0,False,True,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0072738999999942,7.485060843051413e-06,0.0,0.9978794079870551
2018-11-27 15:55:00,54.22505753999999,54.19664,-0.983,0.9497604199999827,-0.5118071722545783,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0039570599999834,-3.0983475654557616e-05,-0.0,0.9978794079870551
2018-11-28 14:40:00,54.559983079999995,54.54,-0.983,0.9471630799999957,-0.6561353650891598,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0017030799999986,-2.105502057837028e-05,-0.0,0.9978794079870551
2018-11-28 14:45:00,54.59301809000001,54.562,-0.983,0.9585720900000112,-0.7768799846096623,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0131340900000083,0.00010678007381759623,0.0,0.9978794079870551
2018-11-28 14:50:00,54.613841162499995,54.58500000000001,-0.983,0.9567861624999878,-0.3158826228523201,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0113711624999908,-1.646796989826615e-05,-0.0,0.9978794079870551
2018-11-28 14:55:00,54.54604913000001,54.512080000000005,-0.983,0.9606744900000024,-0.40908158555376944,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0151865700000045,3.564072592844563e-05,0.0,0.9978794079870551
2018-11-28 15:00:00,54.53015518000001,54.50548,-0.983,0.9512683400000128,-0.29836705506142847,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0057738200000088,-8.792697581624568e-05,-0.0,0.9978794079870551
2018-11-28 15:05:00,54.5701036,54.532000000000004,-0.983,0.9651476000000017,-0.7679106766628453,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0196796000000035,0.0001298975519126853,0.0,0.9978794079870551
2018-11-28 15:10:00,54.56325876,54.529999999999994,-0.983,0.9602687600000053,-0.20377263342804464,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.014798760000005,-4.55932114040027e-05,-0.0,0.9978794079870551
2018-11-28 15:15:00,54.53625423999999,54.492000000000004,-0.983,0.9706182399999861,-0.48065678892493063,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0251102399999894,9.632224935207542e-05,0.0,0.9978794079870551
2018-11-28 15:20:00,54.49790607,54.46400000000001,-0.983,0.9597940699999867,-0.08943075820486861,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0142580699999897,-0.00010137297698804323,-0.0,0.9978794079870551
2018-11-28 15:25:00,54.431889,54.397000000000006,-0.983,0.9596379999999911,-0.6020707400337294,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0140349999999927,-2.083755596937635e-06,-0.0,0.9978794079870551
2018-11-28 15:30:00,54.428054780000004,54.388999999999996,-0.983,0.9636677800000086,-0.5366277076267848,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.018056780000009,3.7568505782036794e-05,0.0,0.9978794079870551
2018-11-28 15:35:00,54.410502910000005,54.372,-0.983,0.962826910000004,-0.2308647351815874,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0171989100000047,-8.013589518886797e-06,-0.0,0.9978794079870551
2018-11-28 15:40:00,54.43109838,54.39,-0.983,0.9657283800000016,-0.22332530495054081,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0201183799999995,2.7271537870008014e-05,0.0,0.9978794079870551
2018-11-28 15:45:00,54.42861710999999,54.3913,-0.983,0.9619692099999924,0.031873640864974725,False,True,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0163605099999913,-3.510325299317151e-05,-0.0,0.9978794079870551
2018-11-28 15:50:00,54.45613696,54.418000000000006,-0.983,0.9632429599999952,-0.14845184137919148,False,False,0.0,False,True,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0176609599999935,1.2147845815567781e-05,0.0,0.9978794079870551
2018-11-28 15:55:00,54.51765464,54.46572,-0.983,0.97785188000001,0.06936500048217714,False,True,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.032317600000006,0.0001369115328494987,0.0,0.9978794079870551
2018-11-28 16:00:00,54.47568960000001,54.44,-0.983,0.9611696000000123,1.6330198087356884,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0156096000000119,-0.00015607382666468363,-0.0,0.9978794079870551
2018-11-29 14:40:00,54.47395343000001,54.452,-0.983,0.9476374300000145,0.15109208833182136,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,1.0020894300000123,-0.00012629546738435066,-0.0,0.9978794079870551
2018-11-29 14:45:00,54.51383409,54.498000000000005,-0.983,0.9423000899999963,-1.6141269941986591,False,False,0.0,False,True,0.0,0.0,False,False,0.0,-0.982,107.05190201999999,0.9967980899999986,-4.942779997524078e-05,-0.0,0.9978794079870551
2018-11-29 14:50:00,54.49398177999999,54.479240000000004,-0.983,0.940888859999987,-2.022272093963306,True,False,1.0,False,False,0.0,1.0,True,False,0.0063,-0.983,108.0470747,0.940888859999987,-0.0005174525099846289,-5.830791826148348e-05,0.9978211000687937
2018-11-29 14:55:00,54.53096942,54.512,-0.983,0.9456734199999985,-1.9661633139244097,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,108.0470747,0.9456734199999985,4.428217990441897e-05,4.428217990441897e-05,0.997865382248698
2018-11-29 15:00:00,54.61730358,54.59799999999999,-0.983,0.9474695800000035,-1.418158161203786,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,108.0470747,0.9474695800000035,1.662386515314821e-05,1.662386515314821e-05,0.9978820061138511
2018-11-29 15:05:00,54.69688695999999,54.66279999999999,-0.983,0.9633545600000062,-1.1225224711936073,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,108.0470747,0.9633545600000062,0.00014701906594054892,0.00014701906594054892,0.9980290251797918
2018-11-29 15:10:00,54.73292521999999,54.706,-0.983,0.9569272199999901,0.4970453495900052,False,True,0.0,False,False,0.0,0.0,True,False,0.0063,-0.983,108.0470747,0.9569272199999901,-5.948647862852415e-05,-0.00011779439689000763,0.9979112307829017
2018-11-29 15:15:00,54.76195316,54.74400000000001,-0.983,0.9486011599999884,-0.14988439182686364,False,False,0.0,False,True,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9486011599999884,-7.705955966988979e-05,-0.0,0.9979112307829017
2018-11-29 15:20:00,54.726897459999996,54.720000000000006,-0.983,0.9371374599999882,-0.9873209964993284,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9371374599999882,-0.00010609912421812368,-0.0,0.9979112307829017
2018-11-29 15:25:00,54.70149153,54.684000000000005,-0.983,0.9471195299999948,-1.8439950162338261,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9471195299999948,9.238630502234796e-05,0.0,0.9979112307829017
2018-11-29 15:30:00,54.6992162125,54.684999999999995,-0.983,0.9438612125000034,-0.8340183644208797,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9438612125000034,-3.0156461977691955e-05,-0.0,0.9979112307829017
2018-11-29 15:35:00,54.71382551000001,54.69,-0.983,0.9535555100000082,-1.0322850555895666,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9535555100000082,8.972290575123478e-05,0.0,0.9979112307829017
2018-11-29 15:40:00,54.6292643,54.6025,-0.983,0.9550068000000067,-0.09223307931684557,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9550068000000067,1.3432015665654581e-05,0.0,0.9979112307829017
2018-11-29 15:45:00,54.49255965,54.472,-0.983,0.9465836499999938,0.06730279032562018,False,True,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9465836499999938,-7.795814947697908e-05,-0.0,0.9979112307829017
2018-11-29 15:50:00,54.501131529999995,54.48199999999999,-0.983,0.9453255300000052,-0.6596589709197919,False,False,0.0,False,True,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9453255300000052,-1.1644183828963894e-05,-0.0,0.9979112307829017
2018-11-29 15:55:00,54.471190220000004,54.455999999999996,-0.983,0.9409422200000108,-0.7029078440659572,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9409422200000108,-4.056852082451027e-05,-0.0,0.9979112307829017
2018-11-29 16:00:00,54.421457999999994,54.43,-0.983,0.9167679999999976,-1.0255424548023113,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.983,108.0470747,0.9167679999999976,-0.00022373784822157,-0.0,0.9979112307829017
2018-11-30 14:40:00,54.35041242,54.326,-0.983,0.947954419999995,-2.6017222521766605,True,False,1.0,False,False,0.0,1.0,True,False,0.0063,-0.983,107.75287042,0.947954419999995,0.00028942542206475527,-5.846711995182875e-05,0.9978527636629498
2018-11-30 14:45:00,54.342471149999994,54.32333333333333,-0.983,0.9426344833333289,-0.029430987276996747,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,107.75287042,0.9426344833333289,-4.937164686128536e-05,-4.937164686128536e-05,0.9978033920160886
2018-11-30 14:50:00,54.24364197999999,54.21600000000001,-0.983,0.9493139799999852,-0.4001708477705997,False,False,1.0,False,False,0.0,1.0,False,False,0.0,-0.983,107.75287042,0.9493139799999852,6.198903695670429e-05,6.198903695670429e-05,0.9978653810530453
2018-11-30 14:55:00,54.24359473,54.236000000000004,-0.983,0.9296067299999962,0.36609072879090093,False,True,0.0,False,False,0.0,0.0,True,False,0.0063,-0.983,107.75287042,0.9296067299999962,-0.00018289303963016482,-0.00024136015958199357,0.9976240208934634
2018-11-30 15:00:00,54.27157092,54.258,-0.982,0.9902149199999997,-1.5652815618093712,False,False,0.0,False,True,0.0,0.0,False,False,0.0,-0.983,107.75287042,0.9359569200000024,5.8932908007503e-05,0.0,0.9976240208934634
2018-11-30 15:05:00,54.2452449,54.23499999999999,-0.982,0.9864749000000117,3.0373035385457334,False,True,0.0,True,False,-1.0,-1.0,True,False,0.0063,-0.982,107.50401489999999,0.9864749000000117,0.00046991714725260267,-5.860246248347326e-05,0.9975654184309798
2018-11-30 15:10:00,54.257741550000006,54.25,-0.982,0.9842415500000072,2.2335294110088113,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9842415500000072,-2.0774572950432793e-05,2.0774572950432793e-05,0.9975861930039303
2018-11-30 15:15:00,54.239408725000004,54.23,-0.982,0.9855487250000081,1.797589263006494,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9855487250000081,1.2159313316966008e-05,-1.2159313316966008e-05,0.9975740336906133
2018-11-30 15:20:00,54.1187805,54.1,-0.982,0.9925805000000025,1.631736119416867,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9925805000000025,6.540941756022186e-05,-6.540941756022186e-05,0.9975086242730531
2018-11-30 15:25:00,54.10601360999999,54.104,-0.982,0.9758856099999917,1.7566290940319667,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9758856099999917,-0.00015529550236370558,0.00015529550236370558,0.9976639197754168
2018-11-30 15:30:00,54.12859665999999,54.124,-0.982,0.9788286599999907,0.9100894339235114,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9788286599999907,2.737618685903561e-05,-2.737618685903561e-05,0.9976365435885578
2018-11-30 15:35:00,54.20067329999999,54.185,-0.982,0.9910032999999885,0.95361261609289,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9910032999999885,0.00011324823553169264,-0.00011324823553169264,0.9975232953530261
2018-11-30 15:40:00,54.23204473999999,54.222,-0.982,0.9860407399999929,1.337995699140753,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9860407399999929,-4.616162479709974e-05,4.616162479709974e-05,0.9975694569778232
2018-11-30 15:45:00,54.298896649999996,54.275999999999996,-0.982,0.9998646499999992,1.0170690596968026,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9998646499999992,0.00012858970907147376,-0.00012858970907147376,0.9974408672687517
2018-11-30 15:50:00,54.29037760999999,54.27398000000001,-0.982,0.993329249999988,1.4238001815357124,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.993329249999988,-6.079214814526238e-05,6.079214814526238e-05,0.997501659416897
2018-11-30 15:55:00,54.30611171,54.303999999999995,-0.982,0.9795837100000071,1.0493972729862155,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9795837100000071,-0.00012786071304189822,0.00012786071304189822,0.9976295201299389
2018-11-30 16:00:00,54.3091032,54.3,-0.982,0.9865032000000085,0.45486890043221595,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.9865032000000085,6.436494494124573e-05,-6.436494494124573e-05,0.9975651551849976
2018-12-03 14:40:00,54.18354433,54.20399999999999,-0.982,0.955216330000006,0.6561708884264236,False,False,0.0,False,False,-1.0,-1.0,False,False,0.0,-0.982,107.50401489999999,0.955216330000006,-0.00029102978180959465,0.00029102978180959465,0.9978561849668072
2018-12-03 14:45:00,54.096816090000004,54.120000000000005,-0.982,0.9509760899999975,-0.6283303338517148,False,False,0.0,False,True,0.0,0.0,True,False,0.0063,-0.982,107.50401489999999,0.9509760899999975,-3.944261992403556e-05,-1.9159842559437703e-05,0.9978370251242478
2018-12-03 14:50:00,54.01889347,54.04,-0.982,0.9516134700000052,-0.840260727018654,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9516134700000052,5.928894847327989e-06,0.0,0.9978370251242478
2018-12-03 14:55:00,53.98886520999999,54.004,-0.982,0.9569372099999995,-1.0174241742519798,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9569372099999995,4.952131327324371e-05,0.0,0.9978370251242478
2018-12-03 15:00:00,54.03103742,54.044,-0.982,0.9598294199999984,-0.8022615608998422,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9598294199999984,2.6903274288771153e-05,0.0,0.9978370251242478
2018-12-03 15:05:00,54.110868139999994,54.11314,-0.982,0.971764659999991,-0.7398152553161599,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.971764659999991,0.00011102134195727212,0.0,0.9978370251242478
2018-12-03 15:10:00,54.108224910000004,54.13134,-0.982,0.9512490300000067,-0.19109635363175473,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9512490300000067,-0.00019083594244426907,-0.0,0.9978370251242478
2018-12-03 15:15:00,54.09591005,54.114999999999995,-0.982,0.9549800500000032,-1.5528543442285625,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9549800500000032,3.4705866599187606e-05,0.0,0.9978370251242478
2018-12-03 15:20:00,54.06778111999999,54.09400000000001,-0.982,0.9474731199999837,-1.1892965619469276,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9474731199999837,-6.982929899876188e-05,-0.0,0.9978370251242478
2018-12-03 15:25:00,54.076012750000004,54.098,-0.982,0.9517767500000076,-1.4544528445100249,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9517767500000076,4.003227232049985e-05,0.0,0.9978370251242478
2018-12-03 15:30:00,54.08399983,54.098,-0.982,0.9597638300000071,-1.0887520739475005,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9597638300000071,7.429564381785225e-05,0.0,0.9978370251242478
2018-12-03 15:35:00,54.01983928,54.041999999999994,-0.982,0.9505952800000088,-0.5702974248635078,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9505952800000088,-8.528565196869013e-05,-0.0,0.9978370251242478
2018-12-03 15:40:00,54.02094244999999,54.044399999999996,-0.982,0.9493416500000009,-0.9944110387680041,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9493416500000009,-1.1661238895812516e-05,-0.0,0.9978370251242478
2018-12-03 15:45:00,53.94517852,53.979,-0.982,0.9378005200000032,-0.970156661544218,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9378005200000032,-0.0001073553393399606,-0.0,0.9978370251242478
2018-12-03 15:50:00,53.891602060000004,53.91799999999999,-0.982,0.9441260600000092,-1.4426257854120172,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9441260600000092,5.8840035006041054e-05,0.0,0.9978370251242478
2018-12-03 15:55:00,53.88895267,53.904880000000006,-0.982,0.9543605099999937,-1.0036328271829196,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9543605099999937,9.520063050207498e-05,0.0,0.9978370251242478
2018-12-03 16:00:00,53.9534765,53.98,-0.982,0.9451165000000046,-0.3551704836092356,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9451165000000046,-8.598757924146227e-05,-0.0,0.9978370251242478
2018-12-04 14:40:00,54.730168559999996,54.754000000000005,-0.982,0.9617405599999884,-0.8689208526421521,False,False,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.9617405599999884,0.0001546366432495336,0.0,0.9978370251242478
2018-12-04 14:45:00,54.73633925,54.763,-0.982,0.959073250000003,0.48530574101395363,False,True,0.0,False,False,0.0,0.0,False,False,0.0,-0.982,107.50401489999999,0.959073250000003,-2.481125939776817e-05,-0.0,0.9978370251242478
